new_id,prob
24793,0.03364
24796,0.19228
24798,0.9949
24802,0.99811
24804,0.54236
24809,0.06315
24811,0.78256
24813,0.00052
24819,0.99542
24820,0.78482
24821,0.99477
24822,0.99952
24824,0.99742
24826,0.70811
24827,0.00024
24828,0.47507
24830,0.02945
24831,0.17771
24832,0.27062
24833,0.01325
24835,0.97307
24837,0.00975
24838,0.97441
24839,0.9606
24841,0.16424
24844,0.55028
24847,0.63874
24849,0.03745
24852,0.93763
24854,0.90527
24855,0.98069
24856,0.91679
24858,0.94621
24862,0.90932
24864,0.86801
24865,0.02727
24867,0.99871
24868,0.20803
24869,0.00522
24873,0.94177
24875,0.97617
24876,0.3997
24878,0.01114
24879,0.98427
24881,0.02138
24885,0.8631
24886,0.97968
24888,0.07268
24889,0.31035
24891,0.75555
24892,0.57041
24895,0.01543
24898,0.00242
24903,0.33673
24904,0.76732
24905,0.00572
24906,0.92254
24908,0.02506
24913,0.00021
24917,0.90358
24919,0.1399
24920,0.99484
24921,0.93588
24925,0.00279
24926,0.9877
24929,0.99978
24932,0.13631
24933,0.00781
24934,0.96824
24935,0.51366
24937,0.00403
24941,0.00013
24942,0.75313
24943,0.56637
24945,0.99806
24946,0.00024
24947,0.00085
24950,0.03732
24951,0.94796
24953,0.08623
24955,0.00032
24959,0.00186
24960,0.97577
24961,0.74401
24962,0.02623
24963,0.98793
24964,0.01411
24965,0.99985
24969,0.92769
24970,0.88174
24974,0.19586
24976,0.83197
24978,0.96262
24981,0.97386
24982,0.03374
24985,0.00278
24988,0.92333
24989,0.93944
24992,0.99438
24997,0.82468
24998,0.12949
25000,0.12777
25001,0.00017
25002,0.00032
25006,0.83595
25007,0.99016
25008,0.02321
25011,0.8793
25012,0.31473
25015,0.97385
25016,0.98372
25018,1e-05
25020,0.57998
25021,0.88408
25024,0.04001
25027,0.89458
25029,0.91444
25031,0.43434
25032,0.92669
25033,0.05347
25034,0.99845
25036,0.00119
25037,0.0004
25039,0.98387
25040,0.75066
25043,0.80748
25045,1e-05
25048,0.09539
25050,0.86157
25053,0.08335
25054,0.01128
25055,0.30499
25057,0.78334
25059,0.35318
25061,0.02291
25063,0.03662
25064,0.98333
25065,0.0153
25066,0.73981
25070,0.08661
25072,0.87528
25074,0.00573
25075,0.1008
25077,0.00158
25078,0.01274
25081,0.02722
25084,0.26076
25086,0.83747
25088,6e-05
25089,0.00853
25093,0.97154
25094,0.87604
25095,0.94426
25096,0.00471
25098,0.2721
25099,0.41267
25100,0.9751
25101,0.84378
25104,0.98677
25106,0.95814
25107,0.83027
25108,0.06485
25109,0.00117
25110,0.97234
25114,0.96014
25115,0.88305
25117,0.96755
25118,0.02418
25119,0.85494
25122,0.91325
25123,0.91174
25125,0.9968
25131,0.86363
25132,0.06097
25133,0.60116
25136,0.36689
25138,0.98899
25139,0.19261
25141,0.94205
25143,0.43375
25145,0.54882
25147,0.89234
25149,0.26806
25151,0.07422
25152,0.97862
25154,0.18008
25155,0.99746
25157,0.008
25163,0.14512
25164,0.44188
25166,0.04175
25167,0.00024
25169,0.00025
25172,0.66627
25179,0.96023
25180,0.98494
25181,0.93723
25182,0.97638
25184,0.80922
25186,0.00016
25189,0.96929
25192,0.6585
25195,0.84638
25197,0.95082
25198,0.99153
25200,0.83823
25201,0.3688
25202,0.05882
25204,0.93194
25205,0.97546
25214,0.03873
25215,0.89194
25216,0.94195
25219,0.06327
25220,0.00871
25222,0.6488
25223,0.11653
25224,0.0745
25229,0.9971
25234,0.0502
25237,0.09731
25239,0.03408
25240,0.95525
25242,0.97405
25243,0.93433
25245,0.00014
25246,0.91885
25252,0.00079
25254,0.76654
25255,0.87129
25256,0.27055
25257,0.966
25258,0.99992
25259,0.9982
25268,0.99391
25272,0.95418
25273,0.00943
25276,0.54886
25278,0.99966
25279,0.82504
25283,0.06376
25285,0.02066
25286,0.0586
25287,0.52337
25290,0.55287
25291,0.00033
25292,0.14278
25293,0.96456
25296,0.95841
25297,0.78317
25301,0.90851
25305,0.21227
25307,0.07174
25308,0.86916
25310,0.7602
25312,0.7854
25313,0.51266
25314,0.00058
25317,0.88763
25318,0.98422
25319,0.03709
25322,0.51948
25324,0.99849
25328,0.98427
25329,0.00084
25331,0.71442
25335,0.00136
25336,0.34176
25337,0.05592
25340,0.97887
25342,0.97869
25344,0.54238
25347,4e-05
25348,0.99485
25349,0.92869
25350,0.00664
25351,0.01939
25353,0.99942
25357,0.99901
25358,0.92783
25359,0.95425
25360,0.02976
25363,0.79687
25364,0.50826
25366,0.99655
25367,0.97083
25370,0.64767
25371,0.99886
25372,0.99688
25375,0.99936
25376,0.98977
25385,0.95546
25387,0.85186
25389,0.95086
25391,0.99765
25392,0.01134
25393,0.00488
25395,0.95365
25396,0.9997
25397,0.33802
25398,0.83665
25399,0.16753
25400,0.97904
25401,0.95602
25402,0.41341
25405,0.92427
25406,0.07168
25407,0.11033
25408,0.0046
25410,0.97255
25414,0.98017
25416,0.87502
25418,0.00709
25419,0.96556
25420,0.309
25422,0.08588
25424,0.95463
25425,0.44236
25429,0.97866
25431,0.99493
25432,0.99671
25433,0.91087
25436,0.5937
25437,0.00111
25440,0.93167
25441,0.02183
25442,0.00037
25446,0.9453
25447,0.96841
25448,0.93363
25449,7e-05
25450,0.99574
25452,0.00058
25453,0.72101
25455,0.93019
25456,0.99446
25457,0.00292
25461,0.99099
25462,0.60083
25463,0.67951
25464,0.93504
25465,0.77335
25467,0.12112
25468,0.01307
25470,0.07502
25472,0.09175
25474,0.0691
25477,0.81836
25478,0.80211
25479,0.24956
25480,0.95629
25486,0.59922
25487,0.83809
25489,0.0278
25490,0.96792
25492,0.6153
25493,0.03227
25497,0.04995
25500,0.99
25502,0.94571
25507,0.99955
25508,0.39741
25509,0.70288
25510,0.00062
25512,0.05582
25513,0.99494
25514,0.79793
25516,0.52354
25518,0.96179
25519,0.27658
25521,0.94335
25522,0.98893
25525,0.00464
25526,0.00023
25527,0.94084
25528,0.86814
25532,0.9396
25533,0.0027
25534,0.00645
25535,0.20106
25536,0.0019
25537,0.0017
25538,0.02822
25542,0.36069
25544,0.95044
25546,0.83595
25552,0.87635
25554,0.89709
25557,0.99965
25560,0.09908
25561,0.02324
25562,0.96415
25568,0.94254
25570,0.99941
25571,0.47932
25572,0.24348
25573,0.23765
25575,0.80129
25576,0.97713
25579,0.04286
25581,0.67068
25583,0.83715
25584,0.61204
25586,0.00074
25592,0.47981
25599,0.90661
25601,0.1741
25602,0.8271
25606,0.10087
25609,0.00136
25613,0.10396
25615,0.986
25617,0.99712
25618,0.9462
25620,0.99476
25621,0.86938
25623,0.98172
25626,0.02012
25630,0.99616
25631,0.97065
25632,0.98227
25633,0.98802
25634,0.3064
25635,0.01852
25638,0.92048
25639,0.00659
25641,0.99054
25643,0.27998
25644,0.76965
25645,3e-05
25647,0.81081
25651,0.99168
25652,0.99184
25653,0.53826
25656,0.96418
25657,0.99159
25658,0.01463
25659,0.03601
25660,0.04848
25662,0.26714
25664,0.99987
25667,0.98351
25672,0.54713
25673,0.85724
25675,0.00202
25678,0.00179
25680,0.62219
25682,0.81934
25685,0.99001
25686,0.98071
25687,0.99529
25688,0.80374
25691,0.00018
25693,0.76579
25694,0.13189
25695,0.01908
25697,0.91164
25698,0.61391
25699,0.91929
25700,0.95374
25704,0.01158
25705,9e-05
25706,0.00591
25707,0.38296
25714,0.01364
25715,0.50698
25716,0.04361
25717,0.97684
25719,0.0202
25723,0.97534
25725,0.97433
25729,0.29877
25730,0.99385
25731,0.0088
25733,0.01071
25734,0.72372
25735,0.13418
25737,0.98266
25740,0.23434
25742,0.24124
25743,0.00407
25747,0.61249
25748,0.07901
25750,0.93267
25751,0.00019
25752,0.03125
25753,0.84794
25755,0.83392
25756,0.05681
25757,0.08253
25760,0.03192
25763,0.00454
25765,0.99495
25766,0.12578
25767,0.85198
25768,0.01175
25772,0.74038
25777,0.68036
25778,0.86919
25781,0.95121
25782,0.60695
25783,0.66823
25784,0.25577
25785,0.00872
25789,0.79372
25790,0.75389
25792,0.18598
25798,0.69169
25799,0.00119
25800,0.77568
25802,0.99878
25803,0.00544
25804,0.008
25806,0.96407
25809,0.91822
25810,0.397
25813,0.97377
25815,0.66072
25817,0.09799
25821,0.90849
25823,0.93311
25825,0.03887
25826,0.34817
25829,0.47213
25830,0.00056
25834,0.98915
25835,0.6687
25837,0.00319
25839,0.9443
25840,0.56764
25841,0.89046
25842,0.27771
25849,0.97498
25850,0.06706
25852,0.30969
25853,0.9748
25855,5e-05
25856,0.98647
25859,0.72869
25862,0.99948
25864,0.98286
25866,0.98128
25869,0.02987
25870,0.9915
25873,0.00202
25876,0.89732
25879,0.00285
25880,0.02576
25881,0.04348
25883,0.04289
25884,0.86861
25885,0.03897
25886,0.09266
25892,0.0198
25893,0.87774
25894,0.00704
25895,0.03402
25899,0.00851
25903,0.99995
25905,0.78749
25906,0.05043
25908,0.04069
25912,0.87046
25914,0.01767
25916,0.99998
25919,0.14964
25920,0.97471
25921,0.00097
25922,0.99816
25923,0.00099
25924,0.00138
25925,0.00788
25927,0.03709
25928,0.42335
25929,0.93222
25932,0.9998
25935,0.90197
25936,0.06829
25937,0.93388
25938,0.00557
25939,0.00638
25940,0.99722
25944,0.63035
25946,0.99934
25947,0.8841
25948,0.98337
25949,0.9899
25950,0.86731
25951,0.34317
25952,0.00026
25953,0.02157
25954,0.00758
25956,0.92867
25968,0.05153
25969,0.99192
25970,0.92555
25971,0.66996
25972,0.03529
25973,0.94327
25975,0.51818
25980,0.58911
25982,0.21634
25984,0.05695
25985,0.00052
25986,0.96083
25990,0.76224
25991,0.99788
25992,0.99132
25994,0.89127
25997,0.04344
25999,0.22068
26001,0.10305
26002,0.99234
26003,0.58817
26004,0.83409
26005,0.8237
26007,0.87094
26008,0.08427
26010,0.09748
26011,0.26468
26013,0.01789
26014,0.65864
26017,0.02504
26019,0.10808
26020,0.99937
26022,0.94969
26024,0.40974
26029,0.28516
26030,0.0239
26031,0.00432
26032,0.00534
26033,0.02055
26034,0.30846
26035,0.0471
26036,0.96714
26037,0.0231
26039,0.00037
26040,0.02041
26042,0.86925
26043,0.94709
26044,0.00243
26047,0.88375
26048,0.53187
26049,0.00498
26050,0.01296
26051,0.43982
26054,0.96254
26055,0.69297
26056,0.8919
26057,0.09766
26058,0.00667
26059,0.99625
26066,0.9941
26068,0.01786
26069,0.15793
26072,0.91424
26074,0.00182
26078,0.96804
26081,0.93279
26083,0.98649
26088,0.98567
26091,0.00114
26093,0.01398
26094,0.99847
26095,0.99804
26097,0.00015
26098,0.99744
26102,1e-05
26104,0.00071
26106,0.01927
26107,0.85227
26108,0.34595
26111,0.67874
26115,0.04484
26118,0.91223
26121,0.01579
26122,0.00107
26125,0.88128
26127,0.14028
26131,0.01267
26134,0.98058
26135,0.18119
26136,0.95133
26137,0.90575
26138,0.25179
26139,0.87558
26140,0.96265
26142,0.15752
26146,0.97287
26147,0.0478
26148,0.98003
26149,0.80851
26150,0.05646
26151,0.84125
26153,0.47358
26154,4e-05
26155,0.04928
26156,0.93376
26157,0.89793
26158,0.0019
26160,0.00134
26165,0.00353
26168,0.13627
26172,0.93504
26173,0.82234
26176,0.72232
26177,0.05115
26178,0.9707
26184,0.96661
26187,0.00394
26190,0.37498
26194,0.0234
26195,0.47321
26200,0.01574
26203,0.91602
26204,0.48848
26206,0.96998
26208,0.7979
26210,0.26098
26212,0.14469
26213,0.30745
26216,0.45399
26217,0.7621
26220,0.7838
26221,0.0147
26222,0.49649
26224,0.39315
26230,0.17211
26231,0.3878
26236,0.70285
26239,0.59916
26245,0.90999
26246,0.84684
26247,0.02643
26248,0.99477
26250,0.96753
26252,0.97218
26253,0.65666
26255,0.26975
26256,0.97556
26257,0.93714
26258,0.15347
26259,0.99768
26261,0.85898
26263,0.51431
26266,0.52677
26268,0.00025
26269,0.01292
26270,0.07612
26273,0.02125
26274,0.02579
26275,0.99956
26277,0.99752
26279,0.10009
26281,0.00288
26282,0.00706
26286,0.86507
26289,0.83658
26290,0.00261
26291,0.58394
26292,0.97475
26293,0.94096
26295,0.06204
26297,0.79515
26298,0.00241
26299,0.99242
26302,0.26416
26303,0.15909
26305,0.92957
26307,0.80011
26309,7e-05
26312,0.74757
26313,0.89026
26314,0.69214
26319,0.99061
26322,0.60427
26323,0.98546
26330,0.23208
26331,0.00059
26332,0.72661
26337,0.98371
26346,0.97364
26348,0.99489
26353,0.03148
26355,0.98857
26358,0.11932
26359,0.03991
26360,0.89827
26364,0.99453
26366,0.73975
26368,0.06084
26369,0.99919
26371,0.15818
26373,0.87643
26377,0.66363
26379,0.99522
26382,0.00513
26385,0.00112
26388,0.88671
26389,1e-05
26390,0.80101
26391,0.9973
26393,0.00914
26394,0.18455
26395,0.99465
26400,0.99562
26402,0.0061
26404,0.04694
26406,0.58857
26408,0.38702
26409,0.08865
26413,0.20695
26414,0.5326
26415,0.99908
26417,0.00746
26419,0.87912
26420,0.2979
26422,0.98213
26423,0.99658
26424,0.94666
26425,0.99298
26429,0.98775
26430,0.88649
26433,0.7406
26434,0.95559
26435,0.99945
26436,0.99491
26439,0.03992
26441,0.06503
26442,0.51329
26444,0.00044
26446,0.01934
26449,0.84042
26451,0.00385
26453,0.13043
26454,0.40097
26455,0.0624
26457,0.78781
26460,0.89977
26461,0.97633
26462,0.00317
26463,0.00727
26464,0.4671
26465,0.31992
26466,0.95097
26467,0.0006
26469,0.00276
26471,0.00392
26472,0.99943
26481,0.74031
26482,0.9329
26483,3e-05
26484,0.13631
26486,0.97307
26487,0.97083
26488,0.10465
26489,0.243
26491,4e-05
26492,0.41303
26497,0.99551
26498,0.01237
26499,0.95317
26503,0.00136
26505,0.05714
26506,0.00716
26508,0.77842
26511,0.06557
26514,0.99781
26517,0.01088
26520,0.99077
26521,0.02837
26523,0.0023
26524,0.97898
26526,0.02295
26528,0.99993
26529,0.0217
26534,0.05641
26536,0.72585
26537,0.82769
26538,0.94876
26545,0.02021
26546,0.99626
26549,0.00989
26552,0.60109
26554,0.00072
26555,0.00116
26556,0.24556
26561,0.93799
26563,0.69875
26564,0.94354
26566,0.97961
26569,0.96126
26571,0.99982
26573,0.95618
26574,0.90928
26576,0.02971
26577,0.93976
26578,0.9949
26579,0.04175
26581,0.97734
26582,0.99686
26583,0.98577
26584,0.29122
26586,0.79734
26587,0.50784
26591,0.11054
26594,0.07158
26596,0.63295
26602,0.15163
26603,0.72916
26604,0.03959
26605,0.00277
26606,0.98896
26609,0.28338
26611,4e-05
26614,0.01773
26615,0.82758
26616,0.01388
26618,0.98879
26619,0.50329
26621,0.89398
26622,0.97994
26624,0.01726
26626,0.03377
26628,0.00291
26629,0.00555
26630,0.84322
26633,0.90317
26635,0.99451
26640,0.87102
26642,0.14581
26643,0.30773
26645,0.00081
26646,0.29622
26647,0.23223
26650,0.9928
26651,0.93483
26652,0.88011
26653,0.68351
26655,0.57882
26657,0.00404
26658,0.01711
26659,0.73983
26661,0.84823
26665,0.06648
26671,0.95685
26674,0.7667
26679,0.89613
26684,0.94037
26690,0.50457
26694,0.91748
26695,0.11114
26696,0.02964
26699,0.98046
26700,0.98967
26703,0.29914
26704,0.98547
26706,0.00118
26707,0.97766
26710,0.94924
26711,0.58971
26712,0.68579
26713,0.0002
26716,0.97973
26717,0.02916
26718,0.0
26719,0.00308
26721,0.99672
26722,0.31238
26723,0.95181
26725,0.20064
26727,0.36688
26728,0.15345
26731,0.99947
26732,0.97251
26733,0.93942
26734,0.98665
26735,0.995
26736,0.00482
26737,0.99325
26739,0.99035
26740,0.96268
26743,0.00422
26746,0.96318
26748,0.89055
26749,0.27703
26751,0.94329
26752,0.59172
26753,0.99878
26754,0.40261
26758,0.02539
26759,0.01149
26760,0.65717
26761,0.96525
26764,0.54287
26766,0.69287
26767,0.96263
26768,0.99364
26770,0.00558
26771,0.59396
26772,0.96114
26773,0.71192
26775,0.75355
26776,0.91504
26777,0.00961
26778,0.99283
26784,0.98444
26785,0.77266
26786,0.98814
26788,0.86009
26789,0.06025
26793,0.02151
26794,0.89679
26795,0.01493
26797,0.09161
26798,0.98813
26801,0.84648
26802,0.01068
26803,0.88017
26806,0.63087
26807,0.94171
26810,0.62307
26811,0.00199
26813,0.99969
26816,0.98516
26823,0.02596
26824,0.40623
26827,0.00177
26831,0.99817
26832,0.01026
26834,0.03319
26838,0.90934
26839,0.04046
26841,0.02595
26843,0.00065
26846,0.65633
26850,0.42557
26851,0.99879
26852,0.96601
26853,0.99256
26854,0.87766
26855,0.99904
26857,0.95335
26861,0.98969
26863,0.00353
26864,0.00121
26865,0.32772
26867,0.88096
26872,0.00901
26873,0.81996
26875,0.99591
26876,0.43729
26878,0.99569
26879,0.98968
26880,0.15659
26882,0.05158
26883,0.1396
26886,0.9661
26887,0.02046
26890,0.39555
26891,0.00192
26892,0.84348
26894,0.02402
26895,0.07929
26900,0.02402
26902,0.00303
26904,0.91021
26905,0.9056
26908,0.97381
26910,0.98148
26911,0.90284
26912,0.94521
26913,0.99671
26916,0.00121
26917,0.0002
26918,0.04859
26921,0.03464
26923,0.78691
26924,0.82942
26925,0.77685
26929,0.00041
26930,0.00011
26932,0.00386
26933,0.854
26934,0.01115
26935,0.00823
26936,0.3897
26938,0.00074
26941,0.67522
26943,0.08588
26944,0.30507
26949,0.03415
26950,0.88442
26951,0.21253
26953,0.06476
26954,0.10605
26955,0.72072
26958,0.04071
26959,0.85211
26960,0.96545
26962,0.00032
26963,0.12014
26964,0.73596
26965,0.05347
26973,0.9139
26974,0.24387
26975,0.00297
26976,0.02952
26977,0.20104
26980,0.85161
26981,0.04873
26983,0.04217
26984,0.90801
26985,0.30463
26986,0.0081
26992,0.99853
26993,0.43932
26994,0.99718
26995,0.90994
26996,0.38816
26998,0.01392
27000,0.85648
27015,0.84117
27016,0.08204
27018,0.53819
27019,0.0102
27024,0.92755
27026,0.50222
27027,0.0001
27028,0.01052
27030,0.98804
27031,0.85587
27032,0.74712
27034,0.9793
27038,0.32401
27044,0.00048
27048,0.03733
27051,0.87274
27053,0.39781
27054,0.96201
27055,0.00413
27058,0.20021
27062,0.09602
27065,0.0045
27068,0.30512
27070,0.38885
27071,0.99661
27074,0.03298
27080,0.00075
27082,0.01483
27083,0.94297
27084,0.98849
27085,0.01673
27086,0.42069
27091,0.0728
27092,0.00689
27093,0.0049
27094,0.23134
27096,0.81869
27097,0.0997
27101,0.00647
27103,0.12158
27105,0.57897
27109,0.02659
27110,0.99281
27113,0.03535
27114,0.98201
27116,0.00061
27121,0.00107
27123,0.99292
27125,0.98102
27127,0.95399
27129,0.91452
27131,0.01912
27132,0.66128
27133,0.06576
27135,0.30416
27136,0.04818
27137,0.90723
27138,0.84058
27143,0.00769
27145,0.31547
27147,0.99744
27148,0.28842
27149,0.02153
27155,0.99967
27157,0.95305
27158,0.66614
27160,0.00395
27161,0.99918
27162,0.76258
27163,0.85572
27164,0.36986
27166,0.11739
27167,0.12272
27169,0.99576
27171,0.67974
27172,0.14767
27174,0.78289
27175,0.00422
27176,0.95863
27180,0.00083
27181,0.06922
27182,0.98659
27184,0.02486
27186,0.1949
27187,0.99901
27192,0.17971
27193,0.11332
27197,0.98981
27198,0.00211
27199,0.02009
27202,0.00101
27204,0.02963
27205,0.57243
27207,0.25922
27209,0.00023
27210,0.00688
27211,0.82379
27212,0.83356
27213,0.98397
27215,0.0775
27217,0.9989
27218,0.01037
27219,0.00227
27220,0.99063
27221,0.00013
27224,0.96001
27225,0.87296
27232,0.14097
27239,0.0031
27240,0.88997
27242,0.80903
27244,0.07011
27247,0.00019
27249,0.16334
27251,0.29562
27253,0.98898
27254,0.60487
27255,0.00627
27256,0.87771
27259,0.05023
27260,0.86202
27261,0.39603
27264,0.61783
27265,9e-05
27268,0.61708
27269,0.01144
27270,0.99438
27271,0.09902
27272,0.9942
27273,0.99697
27274,0.05849
27275,0.89945
27277,0.00858
27279,0.00343
27281,0.37588
27282,0.99927
27287,0.27303
27290,0.72016
27293,0.69004
27294,0.93687
27295,0.96828
27296,0.79313
27299,0.58846
27300,0.01468
27302,0.56013
27303,0.95397
27305,0.28354
27307,0.05417
27309,0.35806
27310,0.9952
27311,0.99489
27312,0.87724
27317,0.2468
27318,0.96416
27321,0.00291
27322,0.97027
27323,0.00243
27324,0.99932
27326,0.94506
27328,0.9394
27330,0.01187
27332,0.0595
27335,0.25976
27338,0.9997
27340,0.01762
27341,0.00055
27350,0.94278
27351,2e-05
27352,0.99918
27353,0.03612
27354,0.96238
27355,0.57324
27357,0.00166
27359,0.44877
27360,0.0107
27361,0.99547
27362,0.99882
27364,0.17012
27365,0.02489
27367,0.00112
27368,0.19398
27371,0.68163
27374,0.0541
27377,0.09301
27378,0.00917
27381,0.00973
27382,0.97537
27383,0.00215
27386,0.61582
27387,9e-05
27388,0.05029
27390,0.87899
27391,0.34262
27392,0.51589
27395,0.94503
27396,0.07839
27398,0.01345
27400,0.98473
27401,0.12902
27402,0.94113
27403,0.8038
27407,0.0045
27409,0.834
27412,0.87212
27415,0.9607
27417,0.20581
27418,0.67437
27423,0.95829
27424,0.99824
27425,0.99928
27428,0.14501
27430,0.66929
27433,0.93949
27436,0.17737
27442,0.99528
27443,0.2815
27444,0.69981
27445,0.03275
27446,0.00221
27450,8e-05
27452,0.88337
27456,0.19933
27457,0.9989
27459,0.8241
27461,0.99421
27462,0.01547
27466,0.00023
27467,0.98877
27469,0.01756
27470,0.07732
27473,0.83849
27475,0.00203
27478,0.67841
27479,0.99456
27481,0.56004
27483,0.33552
27486,0.97606
27487,0.77714
27489,0.69614
27491,0.99738
27495,0.0546
27499,0.9568
27501,0.03339
27503,0.04072
27504,0.65542
27506,0.00316
27507,0.13546
27510,0.89135
27512,0.35069
27514,0.00769
27516,0.00558
27517,0.95955
27520,0.98685
27523,0.97526
27524,0.05141
27525,0.22947
27527,0.03383
27529,0.03665
27531,0.10712
27532,0.98282
27535,0.92592
27536,0.01511
27541,0.88882
27542,0.98901
27543,0.9483
27546,0.85976
27550,0.06863
27552,0.67483
27553,0.1464
27554,0.90222
27556,0.96084
27557,0.66362
27559,0.00014
27561,0.99269
27565,0.73991
27568,0.21551
27569,0.86341
27572,0.89972
27574,0.77615
27575,0.89927
27579,0.82415
27583,0.00058
27584,0.93623
27585,0.9959
27588,0.00296
27591,0.13025
27593,0.94267
27595,0.35197
27596,0.8238
27597,0.96551
27601,0.94339
27602,0.0127
27604,0.12889
27605,0.93511
27608,0.00702
27610,0.75559
27612,0.38799
27617,0.98604
27622,0.85945
27623,0.10132
27624,0.87703
27626,0.68718
27627,0.99538
27629,0.00305
27632,0.00822
27635,0.7707
27638,0.95103
27639,0.21264
27640,0.99516
27641,0.34438
27644,0.36577
27651,0.27792
27653,0.14548
27654,0.82154
27657,0.91564
27659,0.05298
27660,0.81645
27663,0.98727
27666,0.00637
27667,0.9831
27668,0.07981
27670,0.01108
27671,0.95231
27672,0.94197
27673,0.84369
27676,0.7801
27682,0.89485
27684,0.98435
27686,0.24438
27692,0.35066
27693,0.05141
27695,0.57351
27699,0.07094
27702,0.89706
27703,0.81476
27705,0.38278
27709,0.08764
27710,0.88593
27714,0.24265
27715,0.97839
27716,0.5317
27718,0.98986
27719,0.13885
27720,0.03445
27721,0.97977
27722,0.2043
27723,0.97398
27725,0.99028
27726,0.05549
27730,0.92184
27731,0.35776
27733,0.96416
27737,0.48339
27738,0.84285
27739,0.98625
27742,0.07471
27743,0.01671
27745,0.98791
27753,0.04835
27755,0.05088
27756,0.03318
27758,0.70719
27762,0.23965
27763,0.98988
27765,0.96258
27766,0.01711
27769,0.00254
27770,0.05029
27772,0.09991
27775,0.47557
27780,0.07641
27781,0.74366
27784,0.97881
27790,0.87393
27795,0.12783
27797,0.99338
27802,0.0362
27803,0.99758
27805,0.87812
27807,0.00759
27810,0.74458
27812,0.01452
27816,0.04727
27817,0.78773
27823,0.89483
27825,0.99308
27827,0.07361
27828,0.01049
27829,0.01565
27835,0.25758
27836,0.96896
27837,0.97761
27838,0.00059
27840,0.90455
27842,0.65793
27844,0.00111
27846,0.10975
27848,0.01042
27849,0.29734
27850,0.93048
27852,0.9955
27853,0.88054
27855,0.97076
27856,0.00094
27857,0.26072
27863,0.93614
27869,0.00521
27872,0.13771
27873,0.83206
27877,0.06358
27878,0.00048
27880,0.00431
27881,0.29273
27885,0.81613
27886,0.67957
27892,0.99788
27895,0.00818
27898,0.0807
27899,0.01123
27900,0.02973
27901,0.47214
27902,0.99895
27906,0.11592
27910,0.91704
27911,0.9437
27913,0.20319
27916,0.51845
27917,0.90983
27920,0.11817
27923,0.56178
27926,0.41276
27930,0.00165
27931,0.98883
27934,0.08314
27937,0.95592
27938,0.99442
27939,0.90687
27940,0.00078
27941,0.75802
27942,0.00858
27943,0.92345
27947,0.95299
27948,0.03161
27950,0.89424
27953,0.55233
27958,0.97181
27959,8e-05
27963,0.00753
27964,0.2339
27968,0.9847
27969,0.44618
27973,0.01086
27975,0.81885
27979,0.99862
27982,0.97708
27983,0.50789
27984,0.95745
27986,0.96969
27988,0.18256
27990,0.00576
27993,0.95752
27996,0.04322
27998,0.0
28000,0.90397
28001,0.00207
28002,0.06361
28005,0.93999
28006,0.00417
28008,0.91186
28010,0.84408
28012,0.81409
28014,0.98893
28016,0.91618
28018,0.73988
28021,0.99919
28024,0.8782
28026,0.98524
28029,0.75306
28030,0.98932
28031,0.90495
28034,0.99638
28035,0.98514
28037,0.97784
28038,0.92715
28040,0.02183
28041,0.11686
28042,7e-05
28046,0.98556
28048,0.42814
28050,0.99454
28051,0.00046
28052,0.45796
28054,0.88964
28060,0.13332
28061,0.06981
28062,0.98396
28063,0.95638
28065,0.0667
28066,0.97391
28069,0.82801
28070,0.92687
28071,0.00251
28074,0.27723
28075,0.15936
28078,0.43593
28079,0.94626
28080,0.98236
28083,0.7829
28084,0.02035
28085,0.37639
28086,0.89598
28088,0.84538
28090,0.58221
28092,0.0021
28095,0.54805
28096,0.03968
28097,0.19431
28102,0.12848
28103,0.99234
28104,0.54851
28105,0.15491
28108,0.99018
28109,0.52512
28113,0.18752
28115,0.0029
28118,0.07685
28119,0.93352
28122,0.99963
28123,0.99877
28125,0.00087
28126,0.23436
28129,0.99828
28130,0.52671
28131,0.0685
28132,0.00036
28134,0.002
28135,0.0039
28138,0.03401
28139,0.00285
28141,0.98877
28142,0.0016
28143,0.39854
28144,0.00636
28147,0.80401
28153,0.39348
28154,0.22783
28155,0.66913
28156,0.99891
28157,0.00022
28158,0.00395
28163,0.027
28165,0.29051
28169,0.09838
28171,0.01633
28172,0.9729
28174,0.01186
28177,0.97835
28183,0.00013
28187,0.00525
28188,0.00097
28189,0.93614
28190,0.15674
28191,0.75488
28195,0.01262
28196,0.05787
28197,0.29859
28199,0.73277
28201,0.00351
28202,0.09684
28203,0.00112
28204,0.98289
28206,0.91308
28211,0.94095
28214,0.78324
28215,0.01774
28216,0.07362
28219,0.02535
28220,0.18659
28222,0.00197
28223,0.94494
28226,0.95558
28227,0.93899
28229,0.36031
28230,0.01051
28232,0.59774
28234,0.4093
28235,0.55322
28237,0.46079
28239,0.99392
28242,0.00131
28245,0.82242
28247,0.96517
28248,0.95306
28249,0.99757
28250,0.01979
28252,0.9962
28257,0.0254
28258,0.18657
28259,0.99881
28260,0.37405
28261,0.23007
28263,0.38635
28265,0.26354
28267,0.99996
28269,0.9806
28272,0.59569
28273,0.00149
28275,0.00343
28276,0.14719
28277,0.95254
28278,0.98437
28279,0.00725
28281,0.96836
28282,0.71013
28283,0.7293
28284,0.99737
28286,0.98076
28287,0.00422
28288,0.78106
28289,0.00179
28290,0.85781
28292,0.86168
28294,7e-05
28296,0.02662
28297,0.00016
28298,0.0027
28299,0.30084
28300,0.99466
28302,0.99466
